ID,HousePrice,y_hat,delta
8545,343653.0,341609.5124924717,2043.4875075282762
4786,88870.0,80016.8312910895,8853.168708910496
4218,248019.0,256976.50594429942,-8957.505944299424
5074,387946.0,382235.8573368744,5710.142663125589
8967,392086.0,323211.2197061783,68874.7802938217
3818,202924.0,212644.47050267324,-9720.47050267324
2249,292154.0,290731.6230048493,1422.3769951506983
5557,472528.0,493602.17970759195,-21074.179707591946
2779,395887.0,489711.1624329281,-93824.1624329281
7881,98409.0,97379.51665689988,1029.483343100117
1222,788565.0,716594.9105887342,71970.0894112658
8369,210507.0,283273.5573094492,-72766.55730944918
5725,69315.0,79233.41699976409,-9918.416999764086
6428,369613.0,441118.1056764332,-71505.10567643319
4601,281437.0,270783.71925048484,10653.280749515165
4499,288359.0,301783.7413942586,-13424.741394258628
5002,168940.0,215116.28430822302,-46176.284308223025
8830,256996.0,240809.91717321394,16186.082826786063
4024,233001.0,310517.7418953805,-77516.74189538049
3706,298322.0,296954.1601453992,1367.839854600781
1386,266187.0,236357.85025618676,29829.149743813236
5228,253698.0,269409.07468459895,-15711.074684598949
636,252531.0,262107.91564692315,-9576.915646923153
5101,271180.0,214452.39915886387,56727.600841136125
8127,295650.0,358495.2581863722,-62845.25818637217
6597,409034.0,341458.7739423428,67575.22605765722
2601,314002.0,359129.87880421465,-45127.87880421465
1852,299822.0,270809.69201069075,29012.30798930925
7022,408769.0,309950.0324678819,98818.96753211808
5877,699600.0,456953.3179166452,242646.6820833548
4185,139478.0,204615.9057431738,-65137.90574317379
7105,348970.0,317036.02042421704,31933.979575782956
2112,173838.0,171857.59062370853,1980.4093762914708
917,242677.0,261399.3510751767,-18722.351075176703
8650,479642.0,484780.6352989629,-5138.6352989628795
2897,407020.0,503180.6810784691,-96160.68107846909
7285,127938.0,127088.13228946272,849.8677105372772
1161,230781.0,255558.31726370042,-24777.317263700417
3874,518486.0,534751.9303562341,-16265.93035623408
6076,293310.0,256972.79871535025,36337.20128464975
2423,709347.0,624987.9042168184,84359.0957831816
7758,160328.0,134524.05555899744,25803.94444100256
8916,331261.0,286815.34211570123,44445.657884298766
7947,423762.0,345693.7393717795,78068.26062822051
4351,315499.0,374231.6921899166,-58732.69218991662
5836,189348.0,222359.30900767047,-33011.30900767047
3202,613498.0,765230.9500582104,-151732.9500582104
4113,388112.0,343811.7473653094,44300.25263469061
2585,386616.0,390232.2125569133,-3616.2125569133204
7382,631601.0,744646.6299159381,-113045.62991593813
3947,227847.0,244319.7225719867,-16472.7225719867
2197,419192.0,387144.90253595065,32047.09746404935
1469,374335.0,315552.01785178896,58782.98214821104
8932,434508.0,393784.10573903105,40723.894260968955
537,330204.0,414053.87184871046,-83849.87184871046
4518,475608.0,483045.4915495322,-7437.49154953222
6525,352063.0,345848.264172362,6214.735827638011
942,173546.0,138541.15804165127,35004.84195834873
3463,623337.0,515825.37557625625,107511.62442374375
3017,684161.0,542302.4394050011,141858.56059499888
6315,283774.0,232167.26111183036,51606.73888816964
2111,318015.0,306802.53226493305,11212.467735066952
2008,247575.0,313148.63975763234,-65573.63975763234
2493,244803.0,228929.145269336,15873.854730663996
8085,311145.0,340882.13892486447,-29737.13892486447
7182,225668.0,218599.95784161807,7068.042158381926
3456,62169.0,136405.7827028326,-74236.7827028326
1903,218330.0,204753.20988265972,13576.790117340279
8045,515989.0,613594.8629762694,-97605.86297626945
2269,176523.0,198171.36598006272,-21648.36598006272
3769,212021.0,286745.4230273132,-74724.4230273132
4842,301091.0,299340.64359464904,1750.3564053509617
6460,560981.0,499450.55728137516,61530.442718624836
6477,364995.0,385573.31864829216,-20578.31864829216
6889,311537.0,326982.16733087413,-15445.16733087413
3599,255569.0,271383.3448091592,-15814.344809159229
3872,177892.0,168853.7104132881,9038.289586711908
2807,434788.0,395730.3439913263,39057.656008673715
5769,511186.0,414147.9084242484,97038.0915757516
8906,354492.0,376900.5058646799,-22408.50586467987
8179,679836.0,625892.8732202322,53943.1267797678
6952,263971.0,239463.82606816638,24507.17393183362
5361,156909.0,189381.70958153208,-32472.70958153208
2137,266564.0,424860.8874241068,-158296.88742410683
5708,684438.0,531058.077189383,153379.92281061702
6752,308536.0,326114.29151996673,-17578.291519966733
3373,211365.0,226702.16796164704,-15337.167961647036
4173,198596.0,217189.549830666,-18593.549830665987
6516,342586.0,320972.23990603606,21613.760093963938
6290,404129.0,394898.5577453483,9230.442254651687
9109,135746.0,170308.42296995857,-34562.42296995857
7208,197253.0,220936.3063009413,-23683.3063009413
3990,216272.0,228559.44503350276,-12287.445033502765
9332,305613.0,381781.4282357926,-76168.42823579261
4800,266343.0,267068.87074786477,-725.8707478647702
5067,333439.0,421390.0083201189,-87951.00832011888
7419,324204.0,270458.20080040314,53745.79919959686
391,208249.0,215009.59899708102,-6760.598997081019
1160,562580.0,486022.43491619354,76557.56508380646
3465,296625.0,319915.4763798426,-23290.476379842614
954,149883.0,137844.20835533435,12038.791644665645
1914,315045.0,309828.3154385596,5216.684561440372
9318,413775.0,394899.1518177006,18875.848182299407
5730,409860.0,375881.86273134075,33978.13726865925
1831,246130.0,277170.15333380934,-31040.153333809343
8988,380008.0,290486.2325088589,89521.7674911411
668,321160.0,328996.3538500302,-7836.353850030224
4359,285058.0,266747.0767805719,18310.923219428107
2274,378192.0,378180.3161350548,11.683864945196547
1996,322308.0,260938.02394653618,61369.97605346382
4002,219921.0,244838.86370200745,-24917.863702007453
8514,269555.0,368262.7534125961,-98707.75341259612
3726,282318.0,288316.7872153336,-5998.787215333607
3585,527926.0,474260.5762675384,53665.42373246158
5471,113685.0,134238.27959212242,-20553.279592122417
873,392207.0,429840.2503503266,-37633.25035032659
998,201076.0,233041.2374984098,-31965.237498409813
4154,323743.0,259911.94417377247,63831.05582622753
3088,353217.0,321589.018179538,31627.98182046198
453,209384.0,209867.65527749056,-483.65527749055764
6751,737249.0,731299.1625569721,5949.837443027878
5886,160582.0,158307.3513103321,2274.648689667898
6433,288219.0,335079.2646334465,-46860.264633446524
6596,425724.0,398226.73798480665,27497.26201519335
369,367654.0,364286.0160060907,3367.9839939093217
6594,583896.0,452934.8191407799,130961.1808592201
2332,329235.0,378026.5600716848,-48791.56007168483
3787,266114.0,200065.62938165906,66048.37061834094
1596,271254.0,273950.3529390048,-2696.352939004777
4485,273893.0,265541.6485136814,8351.351486318628
5985,395559.0,377113.0246669732,18445.975333026785
5424,270581.0,289570.7957283619,-18989.795728361874
1794,318818.0,302529.9352214544,16288.06477854558
4861,350938.0,409357.8898824929,-58419.88988249289
2341,167048.0,113981.59923660517,53066.400763394835
6444,444116.0,485763.58118009375,-41647.58118009375
720,469453.0,495251.2546468359,-25798.254646835907
3186,158430.0,164282.45232043232,-5852.4523204323195
1407,187332.0,210291.5050598477,-22959.505059847696
5001,341618.0,408172.2160015181,-66554.21600151813
4652,406527.0,485188.64531105076,-78661.64531105076
7739,474343.0,464587.05282094446,9755.94717905554
3721,136150.0,139919.69411995928,-3769.694119959284
2967,378252.0,338044.8681307014,40207.13186929858
6101,254631.0,364025.53619775723,-109394.53619775723
6670,231871.0,270916.4162029414,-39045.416202941386
1723,305114.0,266822.2088137308,38291.7911862692
2635,281914.0,269228.36648319766,12685.633516802336
7300,481873.0,451685.9950255794,30187.00497442059
9299,239259.0,290459.61008665373,-51200.61008665373
8936,196719.0,219146.11168347683,-22427.111683476833
667,227931.0,261041.7603883759,-33110.7603883759
3965,349929.0,396096.7880029484,-46167.78800294839
1868,669869.0,670991.0603166589,-1122.060316658928
207,363642.0,408351.70203432185,-44709.70203432185
9242,370508.0,428349.927574059,-57841.927574058995
725,704363.0,623601.6177391179,80761.38226088206
5102,497815.0,487169.23993117944,10645.760068820557
3785,236004.0,190927.0390256895,45076.960974310496
6850,340355.0,336159.81270365586,4195.187296344142
6080,304418.0,252908.394905651,51509.60509434901
3013,337740.0,355403.7760395462,-17663.77603954618
8973,296149.0,340627.17943525745,-44478.17943525745
2762,304805.0,301361.9743704933,3443.0256295066793
1353,332020.0,352052.0658600438,-20032.065860043804
6230,306956.0,327332.37013688614,-20376.370136886137
7119,209314.0,235385.25046314692,-26071.25046314692
5989,423427.0,380354.02928055637,43072.970719443634
142,256394.0,272292.95793472364,-15898.957934723643
4587,528531.0,514895.6559612048,13635.344038795214
8903,295559.0,263537.46115871245,32021.538841287547
911,116824.0,96233.77705111114,20590.222948888855
19,531502.0,502991.5705844474,28510.429415552586
1690,402927.0,367189.0852982912,35737.914701708825
490,193277.0,257075.1389575785,-63798.138957578514
1492,207461.0,178549.28249745225,28911.717502547748
884,359598.0,388863.8574596847,-29265.857459684717
8016,379188.0,411889.71204541204,-32701.712045412045
5343,231137.0,220238.6566552593,10898.343344740686
1738,345770.0,364901.94201820064,-19131.942018200643
896,347868.0,324863.7219831639,23004.27801683609
4465,230504.0,271685.93146208423,-41181.931462084234
3566,386520.0,324229.27744282916,62290.72255717084
1070,130587.0,174321.53297438967,-43734.53297438967
6295,184369.0,188935.83847964182,-4566.838479641825
8153,147544.0,169754.16714156128,-22210.16714156128
3066,381696.0,358163.2293455731,23532.770654426888
8646,383701.0,365940.83502085286,17760.164979147143
5957,203177.0,249447.0830846412,-46270.0830846412
740,110281.0,107214.97194496817,3066.0280550318275
7018,182142.0,126174.73089607332,55967.26910392668
8860,330562.0,332354.73450449755,-1792.7345044975518
8412,315184.0,303951.70293613285,11232.297063867154
4466,616407.0,548113.0209694385,68293.97903056152
3449,53689.0,71997.93081783713,-18308.93081783713
2770,492714.0,498435.28632972576,-5721.286329725757
8286,282980.0,317379.1763442631,-34399.176344263076
6716,448957.0,523079.05470942677,-74122.05470942677
3230,277747.0,257218.80458003917,20528.19541996083
7492,331843.0,349206.38867359376,-17363.388673593756
533,246298.0,225262.95155781,21035.04844218999
788,489334.0,507572.8955415199,-18238.895541519916
2638,272858.0,280815.25654816366,-7957.256548163656
9069,283291.0,298603.20784065087,-15312.207840650866
3538,202017.0,176563.1365008519,25453.86349914811
4346,528357.0,448598.0154430359,79758.98455696407
5374,432756.0,386657.55448528106,46098.445514718944
7000,344483.0,343970.895660317,512.104339683021
6160,310741.0,374522.66998278105,-63781.66998278105
8813,322292.0,324000.7762430635,-1708.7762430635048
2225,338111.0,290940.85041023046,47170.14958976954
3994,185449.0,204839.11310937107,-19390.113109371072
5119,263627.0,222532.9284219512,41094.07157804881
1887,445618.0,442477.61790718924,3140.38209281076
5238,545804.0,528761.6065839077,17042.393416092265
6030,309010.0,235924.088770474,73085.91122952601
5366,329992.0,408410.0819426907,-78418.08194269071
713,332502.0,386720.61959502427,-54218.61959502427
8631,342807.0,354395.3616024033,-11588.361602403282
4749,409761.0,450148.530860379,-40387.53086037899
2785,388650.0,360875.8001487787,27774.19985122129
9152,331900.0,319306.6424596358,12593.357540364203
3859,433194.0,449427.2553931277,-16233.255393127678
1593,319832.0,306633.3106123479,13198.689387652092
3638,270411.0,294935.3798819452,-24524.379881945206
3168,210139.0,299742.1806393984,-89603.1806393984
8452,170314.0,234973.72108875678,-64659.72108875678
2155,130171.0,151563.48952725128,-21392.48952725128
2287,356059.0,254707.671590927,101351.328409073
7995,456946.0,387776.4437397348,69169.55626026518
2383,137521.0,157684.76978351182,-20163.769783511816
6876,495191.0,361700.4587717229,133490.54122827708
4065,327549.0,317247.03518196335,10301.96481803665
8505,355857.0,362446.9249496224,-6589.924949622422
416,158148.0,167558.48134920272,-9410.481349202717
1704,286227.0,272614.17682028527,13612.823179714731
7243,316931.0,315765.67187358026,1165.328126419743
479,273851.0,247720.617497896,26130.38250210401
5460,480932.0,490882.8810127311,-9950.881012731115
5356,426988.0,335397.02463184734,91590.97536815266
3171,292413.0,326434.4848360348,-34021.484836034826
8413,345564.0,304358.5029211241,41205.497078875895
6166,288957.0,273850.9913749703,15106.008625029703
3132,545850.0,653776.5413265396,-107926.54132653959
8715,139168.0,167979.2928270236,-28811.2928270236
1484,369579.0,433992.40788020723,-64413.40788020723
6356,159515.0,108321.15970312418,51193.84029687582
4761,380565.0,427373.4332277985,-46808.433227798494
5503,133968.0,125384.47736709582,8583.522632904176
2181,137431.0,198958.39611433225,-61527.39611433225
4622,394529.0,442647.38057761703,-48118.380577617034
2015,287469.0,395961.94778036856,-108492.94778036856
8829,282434.0,243183.21602136877,39250.783978631225
6808,511789.0,439735.6763690614,72053.3236309386
3420,333684.0,395530.0511196115,-61846.05111961148
447,457737.0,350304.7598345215,107432.24016547849
7310,588237.0,618594.6433290393,-30357.643329039332
6715,366603.0,347666.11464969505,18936.885350304947
2900,110334.0,130839.4080704546,-20505.408070454607
4550,199216.0,241551.93622396642,-42335.93622396642
5833,288786.0,279281.35101716605,9504.648982833955
1577,315143.0,301969.000133366,13173.999866634025
2566,147501.0,195793.3214824764,-48292.3214824764
9245,453728.0,488931.38333690504,-35203.38333690504
3661,335966.0,325361.72650590184,10604.27349409816
4090,401116.0,356678.17984881636,44437.82015118364
1637,141212.0,193243.8491454145,-52031.84914541451
8969,543480.0,472345.9069881785,71134.0930118215
7131,476298.0,485613.8896632415,-9315.889663241513
7459,368928.0,380653.7431591328,-11725.743159132777
5654,346230.0,364414.10834224796,-18184.108342247957
6534,336580.0,329076.59467704396,7503.405322956038
8427,390699.0,357710.29070715973,32988.70929284027
417,113977.0,163864.14205394025,-49887.142053940246
1789,158298.0,226186.95188283647,-67888.95188283647
6222,397852.0,413003.49147567165,-15151.491475671646
783,580157.0,568947.7293372857,11209.270662714262
8899,199665.0,218938.62230199875,-19273.622301998752
7008,350827.0,400401.9552236537,-49574.9552236537
741,470932.0,367169.13875065686,103762.86124934314
582,474037.0,516294.2970401885,-42257.29704018851
2193,490228.0,488569.18704585667,1658.81295414333
4650,233137.0,279094.2428365891,-45957.24283658911
8312,336750.0,286698.791285792,50051.20871420798
5715,233672.0,235874.30072240822,-2202.300722408225
3756,195174.0,148577.77062055728,46596.229379442724
1269,405162.0,451433.4643281142,-46271.464328114176
7637,367007.0,275604.71497958066,91402.28502041934
4635,223127.0,243498.8184746936,-20371.818474693602
2080,398217.0,341585.7285140735,56631.271485926525
7339,491931.0,421107.93976087455,70823.06023912545
6723,419469.0,391706.0963576231,27762.903642376885
6976,424192.0,462739.925264705,-38547.92526470497
6523,321870.0,263149.1234475197,58720.87655248027
6391,273181.0,225637.65940246885,47543.34059753115
5318,582641.0,507479.4615384215,75161.53846157849
6501,558333.0,498420.8714189277,59912.12858107232
3327,265310.0,268310.31911769975,-3000.3191176997498
1320,505002.0,530051.7409229365,-25049.74092293647
5604,586232.0,537955.3044066046,48276.69559339539
7912,689277.0,530040.442398094,159236.557601906
9302,213061.0,263523.7660341984,-50462.7660341984
2402,221845.0,250634.5318950211,-28789.531895021093
3341,313062.0,327387.876324454,-14325.876324453973
9163,200213.0,197711.25680217677,2501.7431978232344
3960,544614.0,506713.9693425422,37900.03065745783
2221,315819.0,350875.20328671596,-35056.20328671596
7280,211161.0,187464.51696287107,23696.483037128928
8855,333464.0,346016.80407967215,-12552.804079672147
1993,403724.0,480021.88054104615,-76297.88054104615
2094,330840.0,316925.3074800049,13914.692519995093
3102,362042.0,351525.9121034689,10516.087896531099
4361,173586.0,247150.95362791498,-73564.95362791498
6804,481564.0,489080.96104491246,-7516.961044912459
3602,565020.0,627098.4633544036,-62078.46335440362
8772,334250.0,333803.1439272243,446.85607277572853
2977,327139.0,340794.7954482485,-13655.795448248507
4426,199506.0,282647.4646500365,-83141.46465003648
2953,238536.0,253212.0411901333,-14676.041190133314
2136,270285.0,257535.16524199818,12749.834758001816
5131,391676.0,412413.3295131136,-20737.329513113596
0,467104.0,492351.98375981324,-25247.983759813244
7076,481529.0,490814.3689965504,-9285.368996550387
6085,227750.0,280134.86090613646,-52384.860906136455
4009,388149.0,261390.31430123947,126758.68569876053
8836,162782.0,159000.956167456,3781.0438325440045
2178,469277.0,443720.1146124152,25556.8853875848
7924,221245.0,289414.3808413883,-68169.38084138831
8644,205036.0,258862.49301820504,-53826.493018205045
8980,236967.0,253602.3449840281,-16635.34498402811
7882,65502.0,110708.04072450167,-45206.04072450167
8078,199889.0,221825.34152823075,-21936.341528230754
8155,220866.0,243011.58636159866,-22145.58636159866
7793,278396.0,350500.36201678804,-72104.36201678804
3999,204712.0,196717.61058418802,7994.38941581198
7475,249396.0,366133.950697822,-116737.95069782197
6746,173511.0,147932.5987830772,25578.401216922794
5330,405258.0,266767.0368327018,138490.96316729818
2673,557973.0,501544.860730465,56428.13926953502
1040,163465.0,170386.6133119168,-6921.6133119167935
4680,266331.0,304870.52772865084,-38539.527728650835
5635,437744.0,475802.78398340044,-38058.78398340044
368,402592.0,391547.70195276616,11044.298047233839
8410,281376.0,276633.88092467474,4742.1190753252595
7566,118547.0,138444.9981137487,-19897.998113748705
5247,207746.0,189127.05710627968,18618.94289372032
7126,401767.0,400247.32324927323,1519.676750726765
140,374551.0,391858.1865334786,-17307.186533478613
3016,295846.0,296210.6922605363,-364.692260536307
5661,475056.0,484822.8401691455,-9766.840169145493
2848,250511.0,249343.0573434799,1167.9426565201138
8161,303968.0,347409.63596348895,-43441.63596348895
7563,345380.0,428293.23214289354,-82913.23214289354
6672,329139.0,384883.26994163333,-55744.269941633334
8024,515650.0,441947.97428188607,73702.02571811393
3952,201556.0,190400.41072310394,11155.589276896062
1994,198712.0,208442.1952150105,-9730.195215010492
5129,658801.0,622216.2930112856,36584.7069887144
9122,149284.0,127936.5542079849,21347.445792015104
3191,194195.0,206241.80506975495,-12046.805069754948
811,240348.0,236152.6796832607,4195.320316739293
7781,325116.0,297862.5843947478,27253.4156052522
5284,184050.0,181989.37918817723,2060.620811822766
6005,180774.0,166963.6557738937,13810.344226106303
6445,277540.0,297830.69112857955,-20290.69112857955
1631,506300.0,429956.73218401155,76343.26781598845
3342,181340.0,245935.78375428074,-64595.78375428074
7632,379014.0,416361.9020848688,-37347.90208486881
5801,735774.0,621648.0999340315,114125.90006596851
5177,226390.0,201040.83646666037,25349.163533339626
1468,272515.0,238402.87115249175,34112.128847508255
658,212533.0,215940.31100389006,-3407.311003890063
3366,319554.0,370738.294495506,-51184.29449550598
7896,618187.0,451719.6691642139,166467.33083578612
6557,411115.0,385505.72787648794,25609.272123512055
4402,513054.0,543304.8637052582,-30250.863705258234
1426,486314.0,541724.0232004488,-55410.023200448835
7129,383393.0,360117.35542062105,23275.644579378946
7817,189174.0,307765.5695245148,-118591.56952451478
3264,198030.0,239388.30243080968,-41358.30243080968
6729,442494.0,378412.94920600794,64081.050793992064
8645,207226.0,247074.62651879835,-39848.62651879835
8254,334776.0,345570.59292900347,-10794.59292900347
6871,276820.0,274277.15051728993,2542.849482710066
5933,388302.0,404699.9087578216,-16397.9087578216
8917,194212.0,205896.38683050018,-11684.386830500182
2479,227544.0,257364.0752426827,-29820.07524268271
6998,538518.0,441205.33881692425,97312.66118307575
3426,260989.0,273344.6993343235,-12355.699334323523
3630,110890.0,197308.64330686026,-86418.64330686026
2865,350005.0,315323.6635067668,34681.33649323322
588,101082.0,117550.86162525913,-16468.86162525913
1016,287129.0,314847.2144848062,-27718.214484806173
564,228276.0,261257.7592161742,-32981.75921617419
3084,280786.0,329297.34473551536,-48511.34473551536
1806,247422.0,370074.81450009544,-122652.81450009544
7813,354791.0,366087.3731145246,-11296.373114524584
1714,150396.0,159785.6110753036,-9389.611075303605
7098,284748.0,297254.29417827085,-12506.294178270851
8094,329720.0,342054.8689229143,-12334.86892291432
243,170531.0,185466.84648080062,-14935.846480800625
4936,271977.0,279412.2068526108,-7435.206852610805
7042,236964.0,280954.1097299275,-43990.1097299275
5975,231008.0,194566.57841973964,36441.42158026036
4290,341048.0,426036.15810683224,-84988.15810683224
972,486517.0,377248.7468987559,109268.2531012441
8736,211959.0,197808.2242497082,14150.775750291796
7948,223855.0,206684.00195654773,17170.998043452273
3651,381136.0,404194.1946319551,-23058.19463195512
7484,212349.0,311437.5507561387,-99088.55075613869
7375,798186.0,704585.0696879912,93600.93031200883
4390,528169.0,442772.24990614975,85396.75009385025
8395,155962.0,162924.66920936576,-6962.669209365762
795,780735.0,706409.3852726799,74325.61472732015
2037,417762.0,397797.22556235275,19964.774437647255
2273,199897.0,152636.6246172181,47260.3753827819
5905,146992.0,144554.66493762055,2437.335062379454
8268,235667.0,242581.79249930542,-6914.7924993054185
5273,378949.0,396460.4527009944,-17511.452700994385
2462,165006.0,211193.72640102918,-46187.726401029184
5569,416749.0,347402.54187173623,69346.45812826377
26,136039.0,133905.86143001664,2133.1385699833627
7205,389998.0,442600.28992707777,-52602.28992707777
9308,461440.0,428584.78627240483,32855.21372759517
2598,625285.0,637327.0051615312,-12042.005161531153
5582,219118.0,247179.83066147694,-28061.83066147694
6757,687388.0,738325.4254283111,-50937.42542831111
1188,363521.0,361950.3364415609,1570.6635584391188
3349,392839.0,428803.9648494963,-35964.96484949632
8136,320684.0,386278.5694279993,-65594.56942799932
8759,402920.0,356076.32025142276,46843.67974857724
8558,236451.0,274095.362303019,-37644.36230301898
7467,211398.0,202546.28921938816,8851.710780611844
2816,198040.0,221145.80983764175,-23105.809837641747
6191,153467.0,201953.45559237106,-48486.45559237106
4439,471005.0,468570.0986861034,2434.901313896582
5219,345798.0,339035.41544267494,6762.584557325055
9305,153008.0,188041.2391758505,-35033.2391758505
2652,157807.0,189758.55175618935,-31951.55175618935
4206,773856.0,526059.5869708303,247796.41302916966
3702,200679.0,205224.77903966914,-4545.779039669142
5046,431973.0,380719.511022864,51253.488977135974
5385,111775.0,130515.0491417086,-18740.0491417086
7001,463281.0,438889.0214883529,24391.97851164709
4847,311234.0,251224.19175123115,60009.80824876885
8814,377268.0,355803.71234912344,21464.287650876562
3936,133646.0,161232.9892866753,-27586.989286675293
5047,326401.0,303764.7033438257,22636.296656174294
1055,186550.0,194920.90036239193,-8370.900362391927
808,388830.0,394201.3415100259,-5371.341510025901
6778,384621.0,382957.88764974556,1663.112350254436
4579,202441.0,212503.64075550096,-10062.640755500965
7142,413022.0,377939.7349395224,35082.2650604776
3539,402802.0,323774.29171274573,79027.70828725427
6143,396398.0,519039.7539104617,-122641.75391046167
5687,360551.0,425124.91687361273,-64573.91687361273
7015,207375.0,217714.94744268205,-10339.947442682052
3724,215315.0,232606.25726645355,-17291.257266453555
3967,137095.0,130071.16929494384,7023.830705056156
4596,56172.0,131299.6821241768,-75127.68212417679
3629,416762.0,410566.6853788412,6195.314621158817
683,382661.0,400291.0012638455,-17630.00126384548
3594,275386.0,303884.63259977725,-28498.63259977725
3813,277994.0,282817.24493437726,-4823.2449343772605
1152,257472.0,250492.87482459634,6979.125175403664
5152,398093.0,349585.13438803767,48507.865611962334
72,452239.0,368218.99036718276,84020.00963281724
1019,291877.0,316201.9870244713,-24324.98702447128
2041,91705.0,84428.9673266357,7276.032673364301
6686,432368.0,452984.4392843627,-20616.439284362714
5351,498063.0,507331.54192698497,-9268.541926984966
8146,280772.0,275341.39725899766,5430.602741002338
1861,208742.0,209709.1337915249,-967.1337915248878
7744,168643.0,206520.79054282545,-37877.790542825445
2681,730579.0,580782.7840763072,149796.2159236928
7445,596759.0,574116.4053289874,22642.5946710126
2985,520316.0,475512.13828295004,44803.861717049964
2391,494138.0,594833.8693868744,-100695.86938687437
8,668514.0,522223.2950116665,146290.7049883335
6389,319747.0,340036.13695449615,-20289.13695449615
925,303196.0,244614.73897828627,58581.261021713726
6870,114060.0,121589.5084800177,-7529.508480017699
6502,230918.0,264295.09398153675,-33377.093981536746
9221,343592.0,356154.6742313955,-12562.674231395475
6062,126609.0,139061.04809382802,-12452.048093828023
3833,132837.0,152573.89955029738,-19736.899550297385
3664,383764.0,347080.7655302996,36683.23446970037
5531,416346.0,427894.9926561543,-11548.992656154325
1826,398772.0,405095.49711298617,-6323.497112986166
6756,345294.0,350240.9832844126,-4946.983284412592
8822,206614.0,185790.79730054137,20823.202699458634
4386,159485.0,152879.6469129524,6605.35308704761
7641,265188.0,240437.25623891482,24750.743761085178
6096,182138.0,181602.66445969717,535.3355403028254
909,238586.0,272170.73117193306,-33584.73117193306
1586,393250.0,354448.01025952,38801.98974048003
2993,407045.0,418617.2997103167,-11572.2997103167
2832,472783.0,537063.5080154295,-64280.508015429485
8823,299558.0,334511.19088108256,-34953.190881082555
1008,325351.0,316843.46805189474,8507.531948105257
2143,350803.0,366471.660372213,-15668.660372212995
1537,360410.0,319514.5640230365,40895.43597696349
6913,354276.0,328018.9093255825,26257.0906744175
4958,355159.0,348958.05222207523,6200.947777924768
108,263941.0,262421.683379586,1519.3166204140289
245,287331.0,260550.98906476426,26780.01093523574
3151,448053.0,540372.7636960554,-92319.7636960554
5859,283261.0,333392.0057042951,-50131.00570429512
2043,379893.0,327260.27674861596,52632.72325138404
3215,309376.0,334726.8318705916,-25350.831870591617
4305,302009.0,341475.51217360026,-39466.51217360026
8934,159281.0,165219.92889339672,-5938.928893396718
1864,200316.0,167048.6044597823,33267.395540217694
2169,259784.0,240288.180864221,19495.81913577899
6247,500242.0,520772.2854629346,-20530.285462934582
3239,366136.0,339937.32519361726,26198.67480638274
8764,121061.0,151048.63889741676,-29987.638897416764
2393,164882.0,132308.90333228532,32573.09666771468
7870,215492.0,237548.58611626178,-22056.58611626178
7292,221947.0,276387.44026874786,-54440.44026874786
8550,230597.0,204652.23512068033,25944.76487931967
6163,312120.0,320162.2693654622,-8042.2693654621835
420,362261.0,386257.06658327684,-23996.066583276843
434,301279.0,302459.25633541215,-1180.256335412152
1380,542848.0,632262.9846114021,-89414.98461140215
8344,386624.0,337644.6008022852,48979.39919771481
5638,201473.0,200831.4131387757,641.5868612242921
5004,348539.0,517712.6414966799,-169173.64149667992
4555,319500.0,296705.292127146,22794.707872854022
380,338185.0,338951.7659331137,-766.7659331136965
4927,399029.0,403470.8557958663,-4441.855795866286
629,118748.0,124802.75217396654,-6054.752173966539
4443,140205.0,153852.65560730983,-13647.655607309833
966,401746.0,442456.429096185,-40710.42909618502
3634,270096.0,313696.5131255404,-43600.5131255404
9264,375209.0,418921.00966564106,-43712.00966564106
6347,406998.0,406991.8315006691,6.168499330873601
599,463869.0,440444.74993830064,23424.250061699364
728,353496.0,335426.15776726324,18069.84223273676
5707,85556.0,115314.60805546367,-29758.608055463672
8863,436113.0,420309.98725784157,15803.012742158433
6277,297952.0,292248.9217819729,5703.078218027076
3119,303782.0,290548.3188644061,13233.681135593913
2540,344958.0,344566.1049785396,391.8950214604265
3542,143019.0,148806.69059737088,-5787.690597370878
3788,407873.0,498353.6751382863,-90480.67513828631
279,737865.0,679000.8089712682,58864.19102873176
3772,178691.0,156051.73632408306,22639.26367591694
4144,342416.0,370931.1293265315,-28515.12932653149
7338,719546.0,681846.3726586872,37699.62734131282
2124,351335.0,304129.5851707256,47205.41482927441
403,681572.0,632745.9760352111,48826.02396478888
4323,403647.0,356442.3056008081,47204.69439919188
1710,216974.0,209027.08943719076,7946.910562809237
8362,394503.0,411145.0913769559,-16642.091376955912
6691,341842.0,371503.9932534029,-29661.993253402878
2616,209213.0,191240.93935638058,17972.06064361942
5977,638589.0,621437.4384931105,17151.561506889528
9042,357532.0,411453.229269647,-53921.22926964698
8512,391674.0,385214.89865918556,6459.101340814435
5693,120336.0,163943.80047469377,-43607.800474693766
5420,411573.0,461899.99501401634,-50326.99501401634
2171,439433.0,425972.4993179525,13460.50068204751
1777,386623.0,517370.85198765725,-130747.85198765725
2882,528711.0,457408.4113139733,71302.58868602669
1547,318384.0,393071.5904563264,-74687.59045632638
8284,558550.0,432582.3155772948,125967.6844227052
657,201835.0,240457.8780721939,-38622.87807219391
1971,269645.0,260837.84924342972,8807.150756570278
1693,231565.0,248174.61340837504,-16609.613408375037
116,345938.0,350189.23970907874,-4251.239709078742
3000,320444.0,352605.35243805987,-32161.35243805987
